"pair_id","Need_A","Identity_A","Control_A","Effort_A","Reciprocity_A","Attitude_A","Sex_A","Need_B","Identity_B","Control_B","Effort_B","Reciprocity_B","Attitude_B","Sex_B"
2907,"holgura","chile","no_aplico","igual","hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2908,"dificultad","venezuela","no_aplico","igual","hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2909,"holgura","venezuela","no_aplico","igual","hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2910,"dificultad","peru","no_aplico","igual","hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2911,"holgura","peru","no_aplico","igual","hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2912,"dificultad","chile","aplico","menos","hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2913,"holgura","chile","aplico","menos","hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2914,"dificultad","venezuela","aplico","menos","hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2915,"holgura","venezuela","aplico","menos","hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2916,"dificultad","peru","aplico","menos","hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2917,"holgura","peru","aplico","menos","hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2918,"dificultad","chile","no_aplico","menos","hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2919,"holgura","chile","no_aplico","menos","hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2920,"dificultad","venezuela","no_aplico","menos","hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2921,"holgura","venezuela","no_aplico","menos","hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2922,"dificultad","peru","no_aplico","menos","hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2923,"holgura","peru","no_aplico","menos","hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2924,"dificultad","chile","aplico","mas","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2925,"holgura","chile","aplico","mas","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2926,"dificultad","venezuela","aplico","mas","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2927,"holgura","venezuela","aplico","mas","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2928,"dificultad","peru","aplico","mas","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2929,"holgura","peru","aplico","mas","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2930,"dificultad","chile","no_aplico","mas","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2931,"holgura","chile","no_aplico","mas","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2932,"dificultad","venezuela","no_aplico","mas","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2933,"holgura","venezuela","no_aplico","mas","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2934,"dificultad","peru","no_aplico","mas","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2935,"holgura","peru","no_aplico","mas","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2936,"dificultad","chile","aplico","igual","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2937,"holgura","chile","aplico","igual","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2938,"dificultad","venezuela","aplico","igual","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2939,"holgura","venezuela","aplico","igual","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2940,"dificultad","peru","aplico","igual","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2941,"holgura","peru","aplico","igual","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2942,"dificultad","chile","no_aplico","igual","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2943,"holgura","chile","no_aplico","igual","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2944,"dificultad","venezuela","no_aplico","igual","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2945,"holgura","venezuela","no_aplico","igual","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2946,"dificultad","peru","no_aplico","igual","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2947,"holgura","peru","no_aplico","igual","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2948,"dificultad","chile","aplico","menos","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2949,"holgura","chile","aplico","menos","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2950,"dificultad","venezuela","aplico","menos","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2951,"holgura","venezuela","aplico","menos","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2952,"dificultad","peru","aplico","menos","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2953,"holgura","peru","aplico","menos","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2954,"dificultad","chile","no_aplico","menos","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2955,"holgura","chile","no_aplico","menos","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2956,"dificultad","venezuela","no_aplico","menos","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2957,"holgura","venezuela","no_aplico","menos","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2958,"dificultad","peru","no_aplico","menos","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2959,"holgura","peru","no_aplico","menos","no_hizo","agradece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2960,"dificultad","chile","aplico","mas","hizo","merece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2961,"holgura","chile","aplico","mas","hizo","merece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2962,"holgura","venezuela","aplico","mas","hizo","merece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2963,"dificultad","peru","aplico","mas","hizo","merece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2964,"holgura","peru","aplico","mas","hizo","merece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2965,"holgura","chile","no_aplico","mas","hizo","merece","mujer","dificultad","venezuela","no_aplico","mas","hizo","merece","mujer"
2966,"dificultad","chile","aplico","mas","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2967,"holgura","chile","aplico","mas","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2968,"dificultad","venezuela","aplico","mas","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2969,"holgura","venezuela","aplico","mas","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2970,"dificultad","peru","aplico","mas","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2971,"holgura","peru","aplico","mas","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2972,"dificultad","chile","no_aplico","mas","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2973,"holgura","chile","no_aplico","mas","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2974,"dificultad","venezuela","no_aplico","mas","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2975,"dificultad","peru","no_aplico","mas","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2976,"holgura","peru","no_aplico","mas","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2977,"dificultad","chile","aplico","igual","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2978,"holgura","chile","aplico","igual","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2979,"dificultad","venezuela","aplico","igual","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2980,"holgura","venezuela","aplico","igual","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2981,"dificultad","peru","aplico","igual","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2982,"holgura","peru","aplico","igual","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2983,"dificultad","chile","no_aplico","igual","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2984,"holgura","chile","no_aplico","igual","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2985,"dificultad","venezuela","no_aplico","igual","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2986,"holgura","venezuela","no_aplico","igual","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2987,"dificultad","peru","no_aplico","igual","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2988,"holgura","peru","no_aplico","igual","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2989,"dificultad","chile","aplico","menos","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2990,"holgura","chile","aplico","menos","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2991,"dificultad","venezuela","aplico","menos","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2992,"holgura","venezuela","aplico","menos","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2993,"dificultad","peru","aplico","menos","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2994,"holgura","peru","aplico","menos","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2995,"dificultad","chile","no_aplico","menos","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2996,"holgura","chile","no_aplico","menos","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2997,"dificultad","venezuela","no_aplico","menos","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2998,"holgura","venezuela","no_aplico","menos","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
2999,"dificultad","peru","no_aplico","menos","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
3000,"holgura","peru","no_aplico","menos","hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
3001,"dificultad","chile","aplico","mas","no_hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
3002,"holgura","chile","aplico","mas","no_hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
3003,"dificultad","venezuela","aplico","mas","no_hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
3004,"holgura","venezuela","aplico","mas","no_hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
3005,"dificultad","peru","aplico","mas","no_hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
3006,"holgura","peru","aplico","mas","no_hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
3007,"dificultad","chile","no_aplico","mas","no_hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
3008,"holgura","chile","no_aplico","mas","no_hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
3009,"dificultad","venezuela","no_aplico","mas","no_hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
3010,"holgura","venezuela","no_aplico","mas","no_hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
3011,"dificultad","peru","no_aplico","mas","no_hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
3012,"holgura","peru","no_aplico","mas","no_hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
3013,"dificultad","chile","aplico","igual","no_hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
3014,"holgura","chile","aplico","igual","no_hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
3015,"dificultad","venezuela","aplico","igual","no_hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
3016,"holgura","venezuela","aplico","igual","no_hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
3017,"dificultad","peru","aplico","igual","no_hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
3018,"holgura","peru","aplico","igual","no_hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
3019,"dificultad","chile","no_aplico","igual","no_hizo","agradece","mujer","holgura","venezuela","no_aplico","mas","hizo","merece","mujer"
